LATITUDE,LONGITUDE,reef.alias,Water_Samples,Region,Subregion,Season,waterYear,Date,Mnth,Dt.num,Source,CDOM_443,CHL_TSS,DIN,DIP,DOC_DON,DOC_DOP,DOC,DON_DOP,DON,DOP,DRIFTCHL_UGPERL,DRIFTPHAE_UGPERL,Dt.num,Dtt.num,HAND_NH4,NH4,NO2,NO3,NOx_PO4,NOx,PN_CHL,PN_PP,PN_SHIM,PN_TSS,PN,PO4,POC_CHL,POC_PN,POC_PP,POC_TSS,POC,PP_CHL,PP_TSS,PP,Salinity,SECCHI_DEPTH,SI_NOx,SI_PO4,SI,TDN,TDP,TN_TP,TotalN,TotalP,TSS_MGPERL
-16.112442,145.4835853,Cape Tribulation,AIMS,Wet Tropics,Barron Daintree,Dry,2011,2011-06-21,6,2011.46849315068,AIMS Niskin,NA,0.428969048055465,0.572710905,3.5860163,8.78221519096663,218.718856428104,909.91034560625,26.5559519255314,106.86012982125,4.1394114875,0.24753625,0.13752,2011.46849315068,1308633660,0.1787461,1.575742545,0.14001,0.199584255,0.102159063515275,0.339594255,49.771445501116,4.26522587173638,16.64990169375,0.0218169632362495,11.28951383625,3.5860163,427.117971089924,8.90542516791168,37.9019922267729,0.186049627127124,98.96624097125,11.8477723847618,0.00524677810937488,2.653432175,NA,6.5,996.574989296084,72.522325271141,255.570334075,108.77546662125,7.8961112,11.6555257507042,120.0649804575,10.541800875,0.65125
-16.1137389,145.4840941,Cape Tribulation,AIMS,Wet Tropics,Barron Daintree,Dry,2012,2011-10-02,10,2011.75068493151,AIMS Niskin,NA,0.217726245649775,1.817119785,3.13865465,13.5699305371419,453.687346025025,995.4646835925,34.0268256111987,77.4099538875,2.264603825,0.22829,0.13523,2011.75068493151,1317534120,0.471063645,0.210015,0.13692978,1.0776219675,0.384705801848616,1.2145517475,37.4404769061025,3.57478300731098,11.1224294025,0.00859332693196142,7.16417169,3.13865465,398.01744675393,10.7848569047997,37.6660440895976,0.0931952731064713,76.8233469075,10.6991194003818,0.0024398951275832,2.0396842,NA,8,73.5367771335918,27.2053686867403,85.2444421,78.834520635,5.403258475,11.4343404210183,85.998692325,7.442942675,1.165
-16.1128086,145.4843476,Cape Tribulation,AIMS,Wet Tropics,Barron Daintree,Wet,2012,2012-02-20,2,2012.13661202186,AIMS Niskin,NA,0.693667926482632,1.46938744875,1.3753777,9.72220631800356,520.943889145326,900.26500213875,50.987282649561,95.3150627325,1.962181775,0.42394875,0.22214,2012.13661202186,1329689520,0.407405765,1.731293655,0.16535181,0.94060468125,0.819289208332133,1.10595649125,31.3037452161204,5.19453872126202,19.70922520125,0.0214288638403928,13.1840066475,1.3753777,153.403007714311,4.86974196142206,25.35795515873,0.105127406244793,64.99760156875,5.98852750734386,0.00412749571817414,2.533578275,NA,6.5,134.415996953237,108.26032978587,146.6042381,97.6359384975,3.337559475,19.4646874710408,109.50386864625,5.87113775,0.615
-16.1145699,145.4843597,Cape Tribulation,AIMS,Wet Tropics,Barron Daintree,Dry,2012,2012-06-07,6,2012.43169398907,AIMS Niskin,NA,0.490723145397472,1.51776090375,3.497674375,9.54363571139219,167.630018820823,871.46496628375,18.8603241779776,91.5382229775,5.3375633625,0.41252875,0.2715825,2012.43169398907,1339048680,0.34433126,2.65100184375,0.40373633625,0.7994921025,0.348086630811708,1.20322843875,34.6956241409031,5.79563308926949,17.6154631575,0.0175598665493801,12.28487992875,3.497674375,276.073745116701,8.02836238861153,46.3705880544538,0.13928161669052,98.5735863675,5.91101009415481,0.00297327612085249,2.1368912875,NA,10.5,128.626624900788,45.0597808031128,154.2083064375,95.33272149375,8.8352377375,10.2158815852236,107.553791865,10.972129025,0.90125
-16.1134572,145.4840545,Cape Tribulation,AIMS,Wet Tropics,Barron Daintree,Dry,2013,2012-10-12,10,2012.77868852459,AIMS Niskin,NA,0.408291874715275,1.92960031875,3.669945,10.8731443066004,131.038866983475,932.18668188,12.1090279712795,84.9045491775,7.4595503375,0.3868975,0.21271375,2012.77868852459,1350019860,0.3447862925,1.8051139275,0.2215308225,1.26385276875,0.403181139307743,1.48538359125,32.5842245217892,4.54744732643822,18.86328478125,0.0140916601831753,10.2755753200054,3.669945,623.285347976893,18.2024860796219,83.6495596907916,0.271923314055335,181.6888655975,7.01447274047454,0.0029347298637832,2.4119436,NA,9,51.8513962746808,20.6773981333695,75.4754072375,88.31465023875,11.1604653375,7.47109600878041,98.120758125,13.5399678625,1.51
-16.1128915,145.4834032,Cape Tribulation,AIMS,Wet Tropics,Barron Daintree,Wet,2013,2013-02-15,2,2013.12328767123,AIMS Niskin,NA,0.325431680280629,2.6917972575,1.67532215,9.30235709070153,225.031366657443,869.69585108,25.0432015787271,93.6806559975,3.910039925,0.407135,0.2216175,2013.12328767123,1360905540,1.6430990225,4.4081798475,0.1484106,1.15797020625,0.808131440645274,1.30638080625,30.5699007702885,4.51393781924823,19.310249205,0.0101478446807595,11.9544551869859,1.67532215,247.899519499488,8.2294785334388,36.6684100349199,0.0804536955153807,98.060026035,6.70391860489405,0.00218917213543575,2.70259705,NA,6,109.546622927198,89.4375669868874,139.2742579375,99.39521665125,5.48215455,14.0162005564006,111.349671838236,8.15982075,1.47375
-16.1133423,145.4834175,Cape Tribulation,AIMS,Wet Tropics,Barron Daintree,Dry,2013,2013-06-19,6,2013.46301369863,AIMS Niskin,NA,1.06294900138522,1.76848381125,2.7380964125,8.61331196028169,152.41730096517,871.17024637125,17.6887773974513,101.99714499,5.8933200125,0.42395,0.20347375,2013.46301369863,1371619560,0.282283495,4.1457311025,0.4828594875,1.064846055,0.591005970521515,1.5477055425,28.6048300248187,4.72327694857414,14.62801728375,0.0312394009630013,10.8935070751343,2.7380964125,265.015050962858,9.3941762623074,44.4601850461114,0.287476141400075,103.25292183,6.2866017272868,0.00684479830347113,2.346674325,NA,11,59.0897644521601,35.1170926856891,92.4339020375,107.690581635,8.631416425,10.838749928063,118.584088710134,10.97809075,0.4425
-16.1127416,145.4844179,Cape Tribulation,AIMS,Wet Tropics,Barron Daintree,Dry,2014,2013-10-12,10,2013.77808219178,AIMS Niskin,NA,0.413315903326034,1.537799835,2.8097145375,15.3078534866484,249.066948759005,787.20632993625,17.1939349297716,51.8573588325,4.310636875,0.21641875,0.09429125,2013.77808219178,1381559580,0.1346546175,2.26548430875,0.52354989375,0.8557061175,0.505059531363296,1.37925601125,45.2258890387629,3.46817689378213,10.8708314325,0.0178186251180228,9.32643499977771,2.8097145375,379.355503431638,8.42444987427962,29.4108169497441,0.148558879070198,78.75055689875,18.1223124060792,0.00891528605955997,4.1123901625,NA,9.5,29.2273128120233,13.3235620621626,36.6504275,55.5020991525,7.1203514125,6.12729773315909,64.8285341522777,11.232741575,0.72625
-16.1116036,145.4833088,Cape Tribulation,AIMS,Wet Tropics,Barron Daintree,Wet,2014,2014-02-05,2,2014.09589041096,AIMS Niskin,NA,0.288175921628997,6.64562715375,1.725725825,16.9237986576492,846.146803529099,878.468505315,64.7845827212185,52.65133804125,1.3450271,0.4866425,0.30068,2014.09589041096,1391550120,4.456728315,6.55899596625,0.18266054625,1.8843595875,1.73308183897539,2.06702013375,25.1270793795152,3.69857369342156,17.41234365,0.00745730964943874,12.0548124430276,1.725725825,227.907085228801,9.13205517533142,33.5903866033222,0.0671539924340583,110.003283995,6.81143529427928,0.00193137811773952,3.3039183125,NA,5,91.2590027721309,135.001390395943,172.0546559125,61.1969358975,3.206556375,11.9945387131352,78.2001008992344,6.5356378125,1.875
-16.1119338,145.4848565,Cape Tribulation,AIMS,Wet Tropics,Barron Daintree,Dry,2014,2014-07-03,7,2014.50136986301,AIMS Niskin,NA,0.115408958290587,0.86216407875,2.459869675,9.84696908129522,179.930240462715,941.67751884625,13.1714449166552,80.71319231625,5.9038111,0.5279025,0.3260975,2014.50136986301,1404366120,0.24674429,6.5562132675,0.32743088625,0.27483963,0.245851702061018,0.60227051625,29.6712620411711,3.1718878839494,25.2602191725,0.0032691844042203,15.3621857150851,2.459869675,321.276700388058,10.6962072292384,33.4385732448236,0.0335750322198216,165.5835559175,9.60247870290599,0.00102065469544445,4.973085175,NA,3,229.004286963059,52.4499962836465,124.502394075,87.977173635,8.363680775,7.50396216254325,103.339359350085,13.33676595,5.37375
-16.1135,145.4838333,Cape Tribulation,AIMS,Wet Tropics,Barron Daintree,Dry,2005,2005-09-17,9,2005.7095890411,AIMS Niskin,NA,0.152178882621446,NA,2.623236425,10.2773544131371,32.3654929957477,599.49079495125,3.1482393153345,58.64261095875,21.1482129125,0.2829925,0.1710525,2005.7095890411,1126900800,NA,0,0,0,0.00383620246188195,0.01,43.1669077192691,6.00045377008913,NA,0.0063812399478527,11.8663025325,2.623236425,289.039318474079,6.84879110582413,40.5798484561077,0.0433690383094001,81.1495889975,7.15866046732296,0.00106947842649758,1.999965175,NA,10,7562.30201875,29.1592730809454,75.6230201875,58.64261095875,23.7714493375,2.97054600274036,70.50891349125,25.7714145125,2.54
-16.114,145.484,Cape Tribulation,AIMS,Wet Tropics,Barron Daintree,Wet,2006,2006-01-23,1,2006.0602739726,AIMS Niskin,NA,0.273037156492451,NA,1.0860791875,9.08413344449537,110.8200923902,733.7694359775,12.2268967778795,81.13598751375,6.656769225,0.33749625,0.16773,2006.0602739726,1137960600,NA,4.78443922125,0,0,0.0110641207984349,0.01,38.0554332905664,7.75485352241799,NA,0.0101080760648705,12.51222116625,1.0860791875,302.283387071587,8.1584350457575,62.035397456031,0.0813705944203968,100.26194261,5.01852828372712,0.00131487031251954,1.6438488875,NA,NA,9982.666335,112.028668315355,99.82666335,85.920426735,7.7428484125,10.4858438757888,98.43264790125,9.3866973,1.27
-16.1133333,145.4833333,Cape Tribulation,AIMS,Wet Tropics,Barron Daintree,Dry,2007,2006-10-30,10,2006.82739726027,AIMS Niskin,NA,0.288470185654089,1.15452246,3.07888255,6.76100982628567,285.977004264375,752.3975961525,42.0022036993218,111.5156198325,2.7058489,0.26266,0.168425,2006.82739726027,1162200600,0.17249232,2.5706186025,0.49101507,0.1857582675,0.225815473873507,0.6817733375,44.8853574408187,5.45309632640358,16.91992848,0.012759017568369,10.7024694075,3.07888255,405.414208021776,8.77657166887037,48.5196610219275,0.114704284499942,95.092468265,8.09315806569839,0.00232098968786913,1.98099605,NA,NA,12308.4998398767,85.8618669529196,261.193952075,114.7630117725,5.78473145,16.2387565073502,125.46548118,7.7657275,0.9075
-16.1131667,145.4836667,Cape Tribulation,AIMS,Wet Tropics,Barron Daintree,Wet,2007,2007-04-20,4,2007.29863013699,AIMS Niskin,NA,0.29749931997236,0.56788056,2.1081279,8.94063279170936,304.350625229824,715.808576935,34.5363874863994,83.539976715,2.5999315,0.5472625,0.2745125,2007.29863013699,1177049700,0.56788056,1.75334523,0,0,Inf,0.01,23.9405920115233,3.70099714636585,23.0010878175,0.00706122022849118,12.8199106425,2.1081279,203.3622242623,8.58479228396049,31.2196096781399,0.061208215348052,107.11565943,6.42023661300004,0.0019095703675776,3.4726661,NA,5,15180.7138125,Inf,151.807138125,85.293321945,4.7080594,11.968555656768,98.1132325875,8.1807255,1.8575
-16.1116408,145.4805625,Cape Tribulation,AIMS,Wet Tropics,Barron Daintree,Dry,2014,2014-09-24,9,2014.72876712329,AIMS Niskin,NA,0.399623675653764,1.50582505125,2.103095275,8.67081837123865,229.092992130192,878.07503996875,26.4614228865595,101.4302094975,3.9829355625,0.41327125,0.2304375,2014.72876712329,1411537860,0.1497756975,6.68812018875,0.27436709625,1.09739838,0.660860172467666,1.37176547625,33.6854582546883,4.76354524458734,21.46017276,0.0129728254316592,13.7431079426996,2.103095275,356.869920269388,10.5428574557235,50.0847688192372,0.136734200850423,145.07762603,7.1461534964518,0.00269624772724768,2.9033213625,NA,6,95.3530459877231,59.8305194877593,124.8303799375,109.4900951625,6.0860308375,13.8901001456442,123.2332031052,8.9893522,1.20625
-16.112431,145.4824438,Cape Tribulation,AIMS,Wet Tropics,Barron Daintree,Wet,2015,2015-02-19,2,2015.13424657534,AIMS Niskin,NA,0.428874272699917,1.72520322,1.6342869,14.1175014843163,156.600172561356,932.950161095,11.0218942152397,67.76652012,6.2444811,0.6489175,0.400485,2015.13424657534,1424315640,0.334647235,9.9547460025,0.20777484,1.19652546,0.953204767930514,1.4043003,26.8371008591983,3.97290553186461,19.650473505,0.0110298827273114,12.9883065355878,1.6342869,290.060968773993,10.6236112509069,42.40980045442,0.119040878245853,137.7141923975,6.47199303140247,0.00267566201703349,3.340037075,NA,6.5,138.843455320167,99.5335442028001,151.35524025,79.562572635,7.8561599,8.33715998511735,92.4672848636534,11.146335275,1.4625
-16.1140379,145.4850448,Cape Tribulation,AIMS,Wet Tropics,Barron Daintree,Dry,2015,2015-06-17,6,2015.45753424658,AIMS Niskin,NA,0.198107474967037,1.3724830275,1.809035125,13.4468899492633,331.549069000739,977.50694741,25.8364212427348,75.3271651275,3.150655525,0.6636075,0.5765175,2015.45753424658,1434493320,0.661477245,9.6087112875,0.590912205,0.05250375,0.348905337807452,0.643415955,25.1361953187921,3.64423099009009,28.0539787125,0.00498774721074918,16.7151357430594,1.809035125,340.368085297837,13.577325979737,49.2534961472816,0.0673589395268052,225.6718864425,6.93301335908899,0.00137105333704744,4.589366875,NA,2,447.237546458038,114.84412388542,196.08519445,85.57929237,4.95969065,10.857574191507,102.294428113059,9.549057525,3.35
-16.1128227,145.4845346,Cape Tribulation,AIMS,Wet Tropics,Barron Daintree,Wet,2016,2015-11-01,11,2015.83287671233,AIMS Niskin,NA,0.166100372255659,0.725741835,1.76854185,5.88286164851687,309.656380788758,874.2939321275,48.5943623200532,150.0949553025,3.031963,0.1201875,0.0704725,2015.83287671233,1446358500,0.086269495,1.111889415,0.372636615,0.2587034775,0.32971426244139,0.6313400925,85.8492842484802,4.93885245037374,10.0504428375,0.0155444567233519,8.98426186566517,1.76854185,565.819017890348,6.83798533229369,33.4945355902757,0.100865066532556,61.45860546,17.0080844193591,0.0030497005033455,1.832572325,NA,8.5,250.855416640572,25.025545836084,43.42924675,150.36275943,4.80050485,24.1467173937615,159.347021295665,6.633077175,0.865
-16.1165,145.484,Cape Tribulation,AIMS,Wet Tropics,Barron Daintree,Wet,2016,2016-02-26,2,2016.15300546448,AIMS Niskin,NA,0.253441891305924,1.2399635625,2.187643375,9.43277276027554,158.512139697686,854.4707975625,16.7805089899733,90.584859885,5.44715845,0.3148275,0.168495,2016.15300546448,1456464780,0.66430078,0.42003,0.14001,0.5162518725,0.28541282601465,0.6562618725,44.7507652804276,4.19322484235677,15.671669325,0.0101617992839385,11.3288004130158,2.187643375,428.026235624073,9.48250397640449,39.8276252254118,0.0970866223700016,107.5815360925,10.5060611873852,0.00240317559681987,2.71870145,NA,6,394.365787946013,37.4851642700725,80.27096715,91.6611517575,7.634801825,9.98609288537489,102.989952170516,10.353503275,1.19
-16.1131667,145.3336667,Cape Tribulation,AIMS,Wet Tropics,Barron Daintree,Dry,2016,2016-06-25,6,2016.48087431694,AIMS Niskin,NA,0.481604858803987,0.6386906175,1.1031514,22.1150039449094,202.85430922807,811.6000553725,9.40326053451588,37.9203434025,4.018280075,0.508225,0.598005,2016.48087431694,1466834400,0.42483701,0.42003,0.14001,0,0.128329781484989,0.14001,28.1164624167643,5.63475354861721,17.4382104975,0.0133468783537415,12.0656011599023,1.1031514,264.881247581204,9.44993128900026,53.1556337981976,0.125665146856686,113.9903654725,4.69118034042313,0.00229682977339424,2.1889596,NA,6,644.738829726448,83.2507644411991,90.26988355,38.4803834025,5.121431475,7.17614582060096,52.7634629424023,7.310391075,1.0225
-16.4094667,145.5077,Port Douglas,AIMS,Wet Tropics,Barron Daintree,Dry,2008,2007-10-14,10,2007.78356164384,AIMS Niskin,NA,0.169507469685804,0.8996692575,2.785674075,11.925283922962,336.809042802509,580.4087541,28.3471329463523,48.9913541325,1.7556893,0.11048,0.047555,2007.78356164384,1192341180,0.560763385,3.5817008175,0,0.37046646,0.135810762380857,0.37296646,83.560388494361,6.55030739968163,13.3768704225,0.0142732890041105,9.218748435,2.785674075,878.868972039147,11.3346331909973,69.3499066131608,0.139907490456972,99.072433225,12.8971297030257,0.00215710045896378,1.4082059,NA,7,1822.94983082676,27.2712063041963,73.722977475,52.94352141,4.541363375,10.4593928597099,62.162269845,5.949569275,0.66
-16.4095,145.5086667,Port Douglas,AIMS,Wet Tropics,Barron Daintree,Wet,2008,2008-03-29,3,2008.24043715847,AIMS Niskin,NA,0.44012650410968,0.8993892375,0.5323743,21.2231619816435,386.181323899083,772.152057825,17.6560007846755,36.51642813,3.162114425,0.3064225,0.144525,2008.24043715847,1206741600,0.82479891,0.6944846025,0,0,Inf,0.01,58.2422900345513,7.83773681948412,15.3954645975,0.0190767842719134,12.11408523,0.5323743,248.062943330069,4.54160540930147,35.4414148605902,0.0850994003357049,54.86528712,7.62109457752581,0.00246012289270116,1.55639735,NA,12,20433.08735,Inf,204.3308735,37.2109127325,3.694488725,9.7865733607105,49.3249979625,5.250886075,0.65
-16.4098333,145.50935,Port Douglas,AIMS,Wet Tropics,Barron Daintree,Dry,2008,2008-08-07,8,2008.59836065574,AIMS Niskin,NA,0.177238455912853,0.6161490075,1.684535725,8.8852675894484,931.500021881995,732.4216816675,102.409588754275,82.585808565,2.13243935,0.35986,0.166025,2008.59836065574,1218072000,0.462849725,1.4009750625,0.1022073,0,Inf,0.1097073,46.7637669884653,4.95298397918588,21.6836637225,0.00833984802484453,16.8349774125,1.684535725,312.817831272769,7.24151264119998,32.8225300028559,0.0551312187611297,112.069175995,9.58412176007151,0.00167964129229036,3.42543685,NA,3,10775.4356333812,Inf,139.397257025,84.0889909275,3.816975075,14.0766510077019,100.92396834,7.242411925,2.04
-16.409425,145.5080194,Port Douglas,AIMS,Wet Tropics,Barron Daintree,Dry,2009,2008-10-11,10,2008.77595628415,AIMS Niskin,NA,0.222007594450557,1.2124866,1.823436175,15.9786373878399,242.827548916515,672.71893427,15.3184829976241,43.24838895,2.927671525,0.2297675,0.075375,2008.77595628415,1223695500,0.156274495,0.7269669225,0,1.0130773575,Inf,1.0155773575,49.2851173848674,6.38636916030923,8.93137791,0.0106665086031182,10.6434708095426,1.823436175,368.958600075508,7.92835184634452,48.1706714679689,0.0843647757270798,78.000935375,7.59777479672273,0.00168256469621456,1.706834125,NA,6,2391.44323909707,Inf,88.16538075,45.00971475,4.919816775,8.31812985409349,54.1895016340852,6.71476055,1.0825
-16.4115059,145.5106057,Port Douglas,AIMS,Wet Tropics,Barron Daintree,Wet,2009,2009-02-25,2,2009.15068493151,AIMS Niskin,NA,0.316279550114438,0.15639117,0.2393981,9.96290112207664,276.262863663038,725.866828555,27.6377389661962,72.878355225,2.82183155,0.23521,0.10396,2009.15068493151,1235546880,0.12759578,9.93188937,0,0,Inf,0.01,44.0480513299606,4.39074283658943,12.7535109,0.0137232732990869,9.291273615,0.2393981,379.61703196762,8.98443501367789,38.7205412981009,0.0893019646037383,82.8494457725,9.75127283238997,0.00308507469670275,2.1654224,NA,11,12363.1604075,Inf,123.631604075,82.810244595,3.06122965,18.0405632172409,92.10151821,5.22665205,0.8125
